,เมทแอมเฟตามีน,"1,400","1,662","1,312",597,313,"1,122","1,505","3,013","2,563",343,982,
,ไอซ์,20,69,27,6,4,41,132,200,147,51,138,
,โคคาอีน (โคเคน),0,0,0,1,0,0,0,0,0,0,0,
,คีตามีน,0,0,0,0,0,0,0,1,2,1,0,
,โคเดอีน,0,0,0,0,0,0,0,0,0,0,0,
ตาก,รวม,192,570,504,593,165,"1,857","1,574","2,931","2,513",948,"1,264",
,เฮโรอีน,0,1,0,1,1,5,0,2,8,8,9,
,เอ็กซ์ตาซี,0,0,0,0,0,0,0,0,1,1,1,
,กัญชาแห้ง,11,13,28,40,13,72,86,102,79,43,59,
,พืชกระท่อม,0,0,0,2,1,6,3,39,18,4,4,
,เมทแอมเฟตามีน,180,553,468,546,147,"1,741","1,443","2,713","2,338",839,"1,090",
,ไอซ์,1,3,8,4,3,33,42,73,69,52,101,
,โคคาอีน (โคเคน),0,0,0,0,0,0,0,0,0,0,0,
,คีตามีน,0,0,0,0,0,0,0,2,0,1,0,
,โคเดอีน,0,0,0,0,0,0,0,0,0,0,0,
สุโขทัย,รวม,732,685,588,778,352,740,850,"1,426","1,782",640,777,
,เฮโรอีน,0,0,1,0,0,0,0,1,0,0,0,
,เอ็กซ์ตาซี,0,0,0,0,0,0,0,0,0,0,0,
,กัญชาแห้ง,9,21,17,36,16,33,33,31,33,10,16,
,พืชกระท่อม,1,2,3,4,2,5,6,1,6,1,0,
,เมทแอมเฟตามีน,719,646,551,715,333,669,734,"1,257","1,642",567,668,
,ไอซ์,3,16,16,23,1,33,77,136,101,62,92,
,โคคาอีน (โคเคน),0,0,0,0,0,0,0,0,0,0,0,
,คีตามีน,0,0,0,0,0,0,0,0,0,0,1,
,โคเดอีน,0,0,0,0,0,0,0,0,0,0,0,
พิษณุโลก,รวม,"2,083","3,312","5,141","3,202",978,"1,149","1,242","2,991","2,261","1,556","1,868",
,เฮโรอีน,0,0,0,2,0,0,0,0,0,0,0,
,เอ็กซ์ตาซี,3,2,0,0,0,1,0,1,0,0,1,
,กัญชาแห้ง,42,68,82,84,41,60,55,73,80,92,87,
,พืชกระท่อม,2,14,4,4,23,28,15,76,49,15,7,
,เมทแอมเฟตามีน,"1,891","3,014","4,853","3,047",867,"1,024","1,083","2,715","1,969","1,272","1,520",
,ไอซ์,145,214,202,65,47,36,83,119,156,172,244,
,โคคาอีน (โคเคน),0,0,0,0,0,0,0,0,0,0,0,
,คีตามีน,0,0,0,0,0,0,6,7,7,5,9,
,โคเดอีน,0,0,0,0,0,0,0,0,0,0,0,
พิจิตร,รวม,879,849,563,292,165,927,"1,557","2,560","1,854",427,651,
,เฮโรอีน,0,0,0,0,0,0,0,0,0,0,0,
,เอ็กซ์ตาซี,0,0,0,0,0,0,0,0,0,0,2,
,กัญชาแห้ง,17,17,6,32,4,10,34,35,15,14,10,
,พืชกระท่อม,0,3,1,2,1,6,5,12,2,1,0,
,เมทแอมเฟตามีน,835,794,532,240,144,848,"1,405","2,318","1,598",312,496,
,ไอซ์,27,35,24,17,15,63,113,195,239,100,141,
,โคคาอีน (โคเคน),0,0,0,0,0,0,0,0,0,0,0,
,คีตามีน,0,0,0,0,0,0,0,0,0,0,2,
,โคเดอีน,0,0,0,1,1,0,0,0,0,0,0,
เพชรบูรณ์,รวม,981,"1,853","3,538","2,085",680,"2,537","3,091","3,964","2,688","2,633","3,500",
,เฮโรอีน,0,0,0,0,0,0,0,0,0,0,0,
,เอ็กซ์ตาซี,0,0,1,0,0,0,0,0,0,2,0,
,กัญชาแห้ง,57,89,161,144,57,77,87,77,68,114,124,
,พืชกระท่อม,2,11,16,16,3,13,12,7,5,11,4,
,เมทแอมเฟตามีน,896,"1,696","3,301","1,899",614,"2,375","2,831","3,614","2,315","1,917","2,896",
,ไอซ์,26,57,59,26,6,72,161,265,299,584,474,
,โคคาอีน (โคเคน),0,0,0,0,0,0,0,0,0,0,0,
,คีตามีน,0,0,0,0,0,0,0,1,1,5,2,
,โคเดอีน,0,0,0,0,0,0,0,0,0,0,0,
นครราชสีมา,รวม,"10,474","6,276","10,048","6,561","9,300","6,702","7,185","8,607","9,361","1,182",181,
,เฮโรอีน,2,0,0,0,3,3,1,0,0,1,0,
,เอ็กซ์ตาซี,1,0,2,0,6,5,0,0,0,1,1,
,กัญชาแห้ง,185,129,307,487,610,458,385,520,736,66,8,
,พืชกระท่อม,36,23,30,43,65,43,57,39,49,12,0,
,เมทแอมเฟตามีน,"10,055","5,979","9,537","5,882","8,506","6,050","6,588","7,789","8,009",939,145,
,ไอซ์,195,145,170,149,110,142,153,254,552,158,27,
,โคคาอีน (โคเคน),0,0,2,0,0,0,0,0,0,1,0,
,คีตามีน,0,0,0,0,0,1,1,5,15,4,0,
,โคเดอีน,0,0,0,0,0,0,0,0,0,0,0,
บุรีรัมย์,รวม,"2,199","2,162","4,690","3,078","3,750","3,028","3,394","5,136","3,139","1,973","2,649",
,เฮโรอีน,0,0,1,1,0,0,0,0,0,0,0,
,เอ็กซ์ตาซี,0,0,1,0,0,0,0,0,0,1,0,
,กัญชาแห้ง,37,33,70,68,69,73,80,92,95,16,41,
,พืชกระท่อม,27,13,14,30,12,10,8,12,12,2,4,
,เมทแอมเฟตามีน,"2,094","2,086","4,524","2,896","3,623","2,890","3,210","4,804","2,762","1,578","2,286",
,ไอซ์,41,30,78,83,45,55,94,227,270,376,313,
,โคคาอีน (โคเคน),0,0,2,0,1,0,0,1,0,0,0,
,คีตามีน,0,0,0,0,0,0,2,0,0,0,5,
,โคเดอีน,0,0,0,0,0,0,0,0,0,0,0,
สุรินทร์,รวม,"2,235","1,640","1,991","2,198","1,953","1,729","2,421","5,266","3,935",897,"1,959",
,เฮโรอีน,0,0,0,0,0,0,0,0,0,0,0,
,เอ็กซ์ตาซี,0,1,1,0,1,1,0,0,2,0,0,
,กัญชาแห้ง,12,12,10,20,49,59,69,123,137,26,35,
,พืชกระท่อม,6,4,3,14,19,35,16,20,22,29,30,
,เมทแอมเฟตามีน,"2,194","1,588","1,946","2,110","1,853","1,580","2,287","4,995","3,601",712,"1,750",
,ไอซ์,23,35,29,54,30,53,49,128,171,130,143,
,โคคาอีน (โคเคน),0,0,0,0,0,0,0,0,0,0,0,
,คีตามีน,0,0,2,0,1,1,0,0,2,0,1,
,โคเดอีน,0,0,0,0,0,0,0,0,0,0,0,
ศรีสะเกษ,รวม,"2,256","2,191","3,359","2,973","4,110","3,800","4,379","5,930","7,373","4,811","3,743",
,เฮโรอีน,0,0,0,1,0,0,0,0,0,0,0,
,เอ็กซ์ตาซี,0,0,0,0,0,0,0,0,0,0,1,
,กัญชาแห้ง,44,31,72,73,86,78,85,94,96,159,133,
,พืชกระท่อม,9,4,8,9,35,15,14,20,39,137,102,
,เมทแอมเฟตามีน,"2,200","2,144","3,263","2,843","3,961","3,686","4,243","5,734","7,072","4,301","3,335",
,ไอซ์,3,12,16,47,28,21,37,82,166,212,171,
,โคคาอีน (โคเคน),0,0,0,0,0,0,0,0,0,0,0,
,คีตามีน,0,0,0,0,0,0,0,0,0,2,1,
,โคเดอีน,0,0,0,0,0,0,0,0,0,0,0,
อุบลราชธานี,รวม,"13,123","33,588","9,655","6,870","9,577","5,574","6,290","10,422","8,582","3,946","4,245",
,เฮโรอีน,0,0,0,0,0,0,0,0,0,0,0,
,เอ็กซ์ตาซี,1,0,1,0,0,0,0,1,0,1,0,
,กัญชาแห้ง,344,81,250,308,343,204,218,224,174,127,121,
,พืชกระท่อม,17,11,15,30,21,22,12,23,22,13,9,
,เมทแอมเฟตามีน,"12,749","33,487","9,323","6,435","9,186","5,328","6,000","10,073","8,215","3,624","3,930",
,ไอซ์,12,9,66,97,27,20,60,99,170,179,183,
,โคคาอีน (โคเคน),0,0,0,0,0,0,0,0,0,0,0,
,คีตามีน,0,0,0,0,0,0,0,2,1,2,2,
,โคเดอีน,0,0,0,0,0,0,0,0,0,0,0,
ยโสธร,รวม,"2,293","1,882","2,628","1,599","1,402","1,965","1,928","2,671","3,316","1,194",25,
,เฮโรอีน,0,0,0,0,0,0,0,0,0,0,0,
,เอ็กซ์ตาซี,0,0,0,0,0,0,0,1,0,0,0,
,กัญชาแห้ง,59,37,63,23,33,36,43,67,36,26,1,
,พืชกระท่อม,3,0,1,1,4,7,8,8,6,1,0,
,เมทแอมเฟตามีน,"2,226","1,837","2,556","1,552","1,358","1,912","1,873","2,576","3,235","1,147",23,
,ไอซ์,5,8,8,23,7,10,4,19,39,20,1,
,โคคาอีน (โคเคน),0,0,0,0,0,0,0,0,0,0,0,
,คีตามีน,0,0,0,0,0,0,0,0,0,0,0,
,โคเดอีน,0,0,0,0,0,0,0,0,0,0,0,
ชัยภูมิ,รวม,"3,078","2,293","3,282","2,329","3,092","2,170","4,130","6,402","6,551","2,805","3,814",
,เฮโรอีน,0,0,0,0,0,0,0,0,0,0,0,
,เอ็กซ์ตาซี,0,0,0,0,0,1,0,1,0,4,0,
,กัญชาแห้ง,125,83,122,123,122,143,198,131,246,135,165,
,พืชกระท่อม,13,10,11,15,21,20,26,14,20,13,4,
,เมทแอมเฟตามีน,"2,899","2,161","3,099","2,145","2,906","1,899","3,689","6,012","5,919","2,093","3,297",
,ไอซ์,41,39,50,46,43,107,216,244,366,556,348,
,โคคาอีน (โคเคน),0,0,0,0,0,0,0,0,0,0,0,
,คีตามีน,0,0,0,0,0,0,1,0,0,4,0,
,โคเดอีน,0,0,0,0,0,0,0,0,0,0,0,
อำนาจเจริญ,รวม,"2,352","1,781","4,033","2,774","2,029","1,448","2,657","2,176","1,779","1,639",620,
,เฮโรอีน,0,0,0,0,0,0,0,0,0,0,0,
,เอ็กซ์ตาซี,0,0,0,0,0,0,0,0,0,0,0,
,กัญชาแห้ง,54,48,97,115,85,72,63,45,31,44,7,
,พืชกระท่อม,2,2,6,15,5,5,5,2,4,1,1,
,เมทแอมเฟตามีน,"2,293","1,726","3,913","2,584","1,933","1,358","2,578","2,117","1,732","1,560",593,
,ไอซ์,3,5,17,60,6,13,11,12,12,33,19,
,โคคาอีน (โคเคน),0,0,0,0,0,0,0,0,0,0,0,
,คีตามีน,0,0,0,0,0,0,0,0,0,1,0,
,โคเดอีน,0,0,0,0,0,0,0,0,0,0,0,
บึงกาฬ,รวม,774,"1,520","2,462","3,672","1,864","2,025","2,657","2,819","1,823","1,599","2,174",
,เฮโรอีน,0,0,1,2,0,0,0,0,0,0,1,
,เอ็กซ์ตาซี,0,0,0,0,0,0,0,0,0,1,2,
,กัญชาแห้ง,60,140,155,275,153,151,155,148,122,150,169,
,พืชกระท่อม,6,12,10,19,21,23,32,28,11,10,0,
,เมทแอมเฟตามีน,703,"1,358","2,279","3,356","1,669","1,803","2,414","2,575","1,620","1,360","1,687",
,ไอซ์,5,10,17,20,21,48,56,68,70,77,314,
,โคคาอีน (โคเคน),0,0,0,0,0,0,0,0,0,1,0,
,คีตามีน,0,0,0,0,0,0,0,0,0,0,1,
,โคเดอีน,0,0,0,0,0,0,0,0,0,0,0,
หนองบัวลำภู,รวม,576,870,273,"1,196","1,105",687,670,"1,173",267,15,8,
,เฮโรอีน,0,0,0,0,0,0,1,0,0,0,0,
,เอ็กซ์ตาซี,0,0,0,0,0,0,0,0,0,0,0,
,กัญชาแห้ง,84,79,27,127,133,76,79,83,25,1,2,
,พืชกระท่อม,0,3,1,6,10,4,3,8,1,0,0,
,เมทแอมเฟตามีน,491,781,242,"1,055",953,587,540,989,216,11,4,
,ไอซ์,1,7,3,8,9,20,47,91,25,3,2,
,โคคาอีน (โคเคน),0,0,0,0,0,0,0,0,0,0,0,
,คีตามีน,0,0,0,0,0,0,0,2,0,0,0,
,โคเดอีน,0,0,0,0,0,0,0,0,0,0,0,
ขอนแก่น,รวม,"4,143","5,579","7,004","7,410","5,000","6,678","7,138","7,344","4,627","5,465","5,884",
,เฮโรอีน,0,0,0,0,0,1,0,1,0,0,0,
,เอ็กซ์ตาซี,0,0,0,1,0,0,1,0,0,2,1,
,กัญชาแห้ง,308,327,403,485,287,311,283,265,192,308,242,
,พืชกระท่อม,17,12,6,4,8,3,6,5,1,4,0,
,เมทแอมเฟตามีน,"3,735","5,113","6,465","6,779","4,623","6,180","6,559","6,757","4,050","4,548","5,251",
,ไอซ์,83,126,130,141,82,183,289,316,383,598,385,
,โคคาอีน (โคเคน),0,0,0,0,0,0,0,0,0,0,0,
,คีตามีน,0,1,0,0,0,0,0,0,1,5,5,
,โคเดอีน,0,0,0,0,0,0,0,0,0,0,0,
อุดรธานี,รวม,"3,547","3,952","7,798","4,934","3,576","3,129","3,806","4,177",958,116,25,
,เฮโรอีน,0,1,2,0,0,2,0,0,0,0,0,
,เอ็กซ์ตาซี,2,0,0,0,0,0,0,0,0,0,1,
,กัญชาแห้ง,310,303,603,423,278,157,193,188,37,11,7,
,พืชกระท่อม,3,4,10,4,18,3,5,8,0,0,0,
,เมทแอมเฟตามีน,"3,179","3,556","7,076","4,450","3,201","2,766","3,419","3,732",840,80,12,
,ไอซ์,52,88,107,57,78,201,188,247,81,25,4,
,โคคาอีน (โคเคน),0,0,0,0,1,0,0,0,0,0,0,
,คีตามีน,1,0,0,0,0,0,1,2,0,0,1,
,โคเดอีน,0,0,0,0,0,0,0,0,0,0,0,
เลย,รวม,"3,181","5,445","5,841","5,113","3,737","2,967","3,144","3,109","2,098","1,867","2,877",
,เฮโรอีน,0,0,0,1,0,0,0,0,0,0,0,
,เอ็กซ์ตาซี,0,0,0,0,0,1,0,0,0,1,0,
,กัญชาแห้ง,110,128,167,251,164,170,167,159,112,136,205,
,พืชกระท่อม,6,2,5,15,11,10,11,11,8,8,2,
,เมทแอมเฟตามีน,"3,058","5,299","5,638","4,828","3,544","2,713","2,879","2,827","1,838","1,530","2,448",
,ไอซ์,7,16,31,18,18,73,86,110,139,191,222,
,โคคาอีน (โคเคน),0,0,0,0,0,0,0,0,0,0,0,
,คีตามีน,0,0,0,0,0,0,1,2,1,1,0,
,โคเดอีน,0,0,0,0,0,0,0,0,0,0,0,
หนองคาย,รวม,193,"1,917","2,591","2,601","1,834","2,087","2,957","3,375","1,927","1,286","1,686",
,เฮโรอีน,0,1,0,0,0,0,2,0,1,2,0,
,เอ็กซ์ตาซี,0,0,0,0,0,1,2,0,1,1,2,
,กัญชาแห้ง,193,205,320,317,207,182,273,287,141,124,172,
,พืชกระท่อม,0,2,9,6,8,5,12,4,1,2,1,
,เมทแอมเฟตามีน,0,"1,691","2,220","2,245","1,586","1,825","2,588","2,985","1,686","1,030","1,372",
,ไอซ์,0,18,41,32,32,74,79,99,95,126,134,
,โคคาอีน (โคเคน),0,0,1,1,1,0,1,0,1,0,0,
,คีตามีน,0,0,0,0,0,0,0,0,1,1,5,
,โคเดอีน,0,0,0,0,0,0,0,0,0,0,0,
มหาสารคาม,รวม,"2,254","3,063","3,924","2,811","1,835","1,892","2,253","3,066","2,411","2,478","2,789",
,เฮโรอีน,0,0,0,0,0,0,0,0,0,0,0,
,เอ็กซ์ตาซี,0,0,0,0,0,0,0,0,0,0,0,
,กัญชาแห้ง,157,167,202,186,122,125,112,118,86,119,135,
,พืชกระท่อม,7,7,8,2,5,10,7,3,1,0,0,
,เมทแอมเฟตามีน,"2,075","2,848","3,692","2,604","1,689","1,733","2,080","2,831","2,089","2,132","2,487",
,ไอซ์,15,41,22,19,19,24,54,114,235,226,166,
,โคคาอีน (โคเคน),0,0,0,0,0,0,0,0,0,0,0,
,คีตามีน,0,0,0,0,0,0,0,0,0,1,1,
,โคเดอีน,0,0,0,0,0,0,0,0,0,0,0,
ร้อยเอ็ด,รวม,"2,102","5,058","4,988","7,046","2,859","2,098","2,653","3,492",834,33,105,
,เฮโรอีน,0,0,0,0,0,0,0,0,0,0,0,
,เอ็กซ์ตาซี,0,0,0,0,0,0,0,0,0,0,0,
,กัญชาแห้ง,112,109,125,147,115,76,68,72,21,0,1,
,พืชกระท่อม,8,18,11,12,14,5,14,1,0,0,0,
,เมทแอมเฟตามีน,"1,972","4,903","4,834","6,829","2,692","1,969","2,499","3,270",768,27,90,
,ไอซ์,9,28,18,58,38,48,72,149,45,6,14,
,โคคาอีน (โคเคน),1,0,0,0,0,0,0,0,0,0,0,
,คีตามีน,0,0,0,0,0,0,0,0,0,0,0,
,โคเดอีน,0,0,0,0,0,0,0,0,0,0,0,
กาฬสินธุ์,รวม,"2,679","3,481","3,865","2,943","1,982","1,894","2,331","3,185","2,710","2,842","2,711",
,เฮโรอีน,0,0,1,0,0,0,0,0,0,0,0,
,เอ็กซ์ตาซี,0,0,0,0,0,0,0,0,0,0,0,
,กัญชาแห้ง,0,163,189,269,159,141,204,183,113,168,135,
,พืชกระท่อม,3,9,3,4,2,7,6,9,8,2,1,
,เมทแอมเฟตามีน,"2,659","3,300","3,660","2,639","1,810","1,700","2,074","2,887","2,470","2,498","2,415",
,ไอซ์,17,9,12,31,11,46,47,106,119,174,160,
,โคคาอีน (โคเคน),0,0,0,0,0,0,0,0,0,0,0,
,คีตามีน,0,0,0,0,0,0,0,0,0,0,0,
,โคเดอีน,0,0,0,0,0,0,0,0,0,0,0,
สกลนคร,รวม,"2,070","4,266","4,905","4,499","2,693","2,866","2,639","3,170","2,166","2,562","3,351",
,เฮโรอีน,0,0,0,0,0,0,0,0,0,0,0,
,เอ็กซ์ตาซี,0,0,0,0,0,0,0,0,0,0,0,
,กัญชาแห้ง,176,239,262,330,219,188,173,199,129,153,221,
,พืชกระท่อม,14,17,17,15,20,25,31,76,26,35,7,
,เมทแอมเฟตามีน,"1,875","4,004","4,618","4,148","2,440","2,598","2,373","2,819","1,922","2,197","2,832",
,ไอซ์,5,6,8,6,14,55,62,75,89,177,291,
,โคคาอีน (โคเคน),0,0,0,0,0,0,0,0,0,0,0,
,คีตามีน,0,0,0,0,0,0,0,1,0,0,0,
,โคเดอีน,0,0,0,0,0,0,0,0,0,0,0,
นครพนม,รวม,"3,496","5,267","4,896","5,300","1,827","1,572","2,952","2,241",591,100,115,
,เฮโรอีน,2,0,2,0,0,1,1,0,0,1,2,
,เอ็กซ์ตาซี,0,0,0,0,0,0,0,0,0,0,0,
,กัญชาแห้ง,184,244,184,187,110,81,161,93,30,18,50,
,พืชกระท่อม,7,6,0,6,1,4,6,1,2,0,0,
,เมทแอมเฟตามีน,"3,288","5,002","4,660","5,081","1,714","1,474","2,762","2,132",546,75,52,
,ไอซ์,15,15,50,26,2,12,22,15,13,6,11,
,โคคาอีน (โคเคน),0,0,0,0,0,0,0,0,0,0,0,
,คีตามีน,0,0,0,0,0,0,0,0,0,0,0,
,โคเดอีน,0,0,0,0,0,0,0,0,0,0,0,
มุกดาหาร,รวม,"2,421","2,472","3,089","2,944","2,683","2,494","2,784","3,157","1,167",804,"1,562",
,เฮโรอีน,0,0,0,0,0,0,0,0,0,1,1,
,เอ็กซ์ตาซี,0,0,0,0,0,0,0,0,0,0,0,
,กัญชาแห้ง,145,138,123,114,151,138,107,90,41,58,138,
,พืชกระท่อม,2,3,2,5,5,3,3,5,0,0,0,
,เมทแอมเฟตามีน,"2,271","2,325","2,948","2,803","2,515","2,329","2,672","3,045","1,102",645,"1,004",
,ไอซ์,3,6,16,22,12,24,2,17,23,100,418,
,โคคาอีน (โคเคน),0,0,0,0,0,0,0,0,0,0,0,
,คีตามีน,0,0,0,0,0,0,0,0,1,0,1,
,โคเดอีน,0,0,0,0,0,0,0,0,0,0,0,
นครศรีธรรมราช,รวม,"5,422","3,362","8,686","6,435","5,442","2,128",408,"2,935","4,424","9,462","5,606",
,เฮโรอีน,1,4,6,6,6,3,1,1,5,3,1,
,เอ็กซ์ตาซี,1,0,0,3,1,0,0,1,0,0,0,
,กัญชาแห้ง,345,317,526,577,516,178,5,229,306,306,273,
,พืชกระท่อม,493,259,629,"1,311","2,347","1,026",158,831,"1,099","2,051",674,
,เมทแอมเฟตามีน,"3,403","1,905","6,901","4,077","2,179",720,215,"1,490","2,265","5,949","3,747",
,ไอซ์,"1,179",877,624,461,393,201,29,383,749,"1,152",911,
,โคคาอีน (โคเคน),0,0,0,0,0,0,0,0,0,0,0,
,คีตามีน,0,0,0,0,0,0,0,0,0,1,0,
,โคเดอีน,0,0,0,0,0,0,0,0,0,0,0,
กระบี่,รวม,"1,371",766,"2,407","2,734","2,204","2,447","2,982","2,782","1,407",497,172,
,เฮโรอีน,1,2,0,2,0,0,0,0,1,0,1,
,เอ็กซ์ตาซี,0,0,1,1,1,0,0,0,1,1,0,
,กัญชาแห้ง,122,85,280,267,222,214,217,185,58,30,1,
,พืชกระท่อม,146,136,418,702,907,"1,129","1,188",849,395,102,2,
,เมทแอมเฟตามีน,501,312,"1,260","1,466",852,895,"1,377","1,512",858,322,132,
,ไอซ์,600,231,445,296,221,208,199,234,92,42,36,
,โคคาอีน (โคเคน),0,0,1,0,1,1,0,0,0,0,0,
,คีตามีน,1,0,2,0,0,0,1,2,2,0,0,
,โคเดอีน,0,0,0,0,0,0,0,0,0,0,0,
พังงา,รวม,794,964,"1,309","1,266","1,093","1,524","2,022","2,058",692,"1,335",41,
,เฮโรอีน,0,0,1,0,0,0,3,0,1,0,0,
,เอ็กซ์ตาซี,0,0,0,0,0,0,1,0,0,0,0,
,กัญชาแห้ง,88,99,186,133,90,147,158,118,33,70,5,
,พืชกระท่อม,244,335,505,634,620,882,882,864,233,548,1,
,เมทแอมเฟตามีน,284,284,426,328,242,363,763,877,350,594,32,
,ไอซ์,178,246,191,171,141,132,215,198,75,122,3,
,โคคาอีน (โคเคน),0,0,0,0,0,0,0,0,0,0,0,
,คีตามีน,0,0,0,0,0,0,0,1,0,1,0,
,โคเดอีน,0,0,0,0,0,0,0,0,0,0,0,
ภูเก็ต,รวม,"2,623","1,582","1,452","3,142","3,144","4,015","4,200","4,998","1,739","1,451",263,
,เฮโรอีน,7,5,2,36,19,19,21,42,10,5,3,
,เอ็กซ์ตาซี,0,1,0,1,1,2,6,4,,1,2,
,กัญชาแห้ง,237,168,201,424,412,538,506,510,140,87,15,
,พืชกระท่อม,151,161,291,837,"1,469","2,040","1,746","1,630",479,546,81,
,เมทแอมเฟตามีน,"1,487",374,355,800,418,496,913,"1,665",683,391,68,
,ไอซ์,741,864,598,"1,028",813,910,996,"1,133",412,419,91,
,โคคาอีน (โคเคน),0,9,5,16,12,9,10,14,13,2,1,
,คีตามีน,0,0,0,0,0,1,2,0,2,0,2,
,โคเดอีน,0,0,0,0,0,0,0,0,0,0,0,
สุราษฎร์ธานี,รวม,"6,921","6,845","8,040","8,025","8,784","10,283","10,620","10,702","5,443","8,163","3,635",
,เฮโรอีน,21,12,21,51,67,68,56,67,42,50,57,
,เอ็กซ์ตาซี,10,7,8,16,2,13,5,10,5,10,7,
,กัญชาแห้ง,835,832,"1,014","1,057","1,037","1,152",864,577,328,396,320,
,พืชกระท่อม,365,595,695,"1,731","4,818","5,513","5,202","4,309","1,477","3,015",129,
,เมทแอมเฟตามีน,"2,627","2,740","4,443","3,536","1,546","1,264","2,221","3,533","2,209","2,826","1,867",
,ไอซ์,"3,050","2,645","1,849","1,617","1,300","2,263","2,265","2,192","1,377","1,858","1,242",
,โคคาอีน (โคเคน),10,13,7,12,13,6,5,10,3,4,4,
,คีตามีน,3,1,3,5,1,4,2,4,2,4,9,
,โคเดอีน,0,0,0,0,0,0,0,0,0,0,0,
ระนอง,รวม,831,"1,166","1,272","1,402","1,171","1,342","1,478","1,842",996,"1,885",768,
,เฮโรอีน,0,1,0,1,0,0,1,0,0,0,0,
,เอ็กซ์ตาซี,0,0,0,0,0,0,0,0,0,0,0,
,กัญชาแห้ง,48,57,49,44,38,62,54,85,34,66,29,
,พืชกระท่อม,373,554,815,960,873,859,786,921,512,"1,100",427,
,เมทแอมเฟตามีน,342,478,376,366,230,351,449,583,269,462,234,
,ไอซ์,67,76,32,31,30,70,188,252,181,254,78,
,โคคาอีน (โคเคน),0,0,0,0,0,0,0,0,0,0,0,
,คีตามีน,1,0,0,0,0,0,0,1,0,3,0,
,โคเดอีน,0,0,0,0,0,0,0,0,0,0,0,
ชุมพร,รวม,"1,121","2,173","3,958","3,193","5,441","2,545","3,353","3,986","3,065","4,027","3,248",
,เฮโรอีน,0,2,3,0,1,2,1,3,0,3,0,
,เอ็กซ์ตาซี,0,0,0,0,0,0,0,1,0,3,0,
,กัญชาแห้ง,154,281,462,681,442,337,344,305,222,303,318,
,พืชกระท่อม,161,290,515,674,774,840,631,717,486,977,378,
,เมทแอมเฟตามีน,627,"1,315","2,727","1,637","4,056","1,116","1,929","2,367","1,692","1,759","1,752",
,ไอซ์,179,285,250,201,168,250,448,591,664,978,798,
,โคคาอีน (โคเคน),0,0,1,0,0,0,0,0,0,0,0,
,คีตามีน,0,0,0,0,0,0,0,2,1,4,2,
,โคเดอีน,0,0,0,0,0,0,0,0,0,0,0,
สงขลา,รวม,"3,312","7,012","3,907","7,662","5,547","6,186","8,117","9,339","11,444","10,659","9,478",
,เฮโรอีน,57,59,87,145,129,103,140,158,150,142,115,
,เอ็กซ์ตาซี,15,18,11,7,12,26,24,15,14,8,4,
,กัญชาแห้ง,346,576,592,562,339,244,245,317,265,271,286,
,พืชกระท่อม,598,855,"1,212","2,174","2,514","2,899","2,830","1,933","2,390","2,226","1,138",
,เมทแอมเฟตามีน,"1,202","3,457",445,"3,618","1,843","2,015","4,029","5,853","7,214","6,387","6,540",
,ไอซ์,"1,072","2,028","1,548","1,139",703,882,831,"1,046","1,381","1,607","1,385",
,โคคาอีน (โคเคน),0,0,0,0,0,0,2,0,0,0,0,
,คีตามีน,22,19,12,17,7,17,16,17,30,18,10,
,โคเดอีน,0,0,0,0,0,0,0,0,0,0,0,
สตูล,รวม,"1,217","1,714","2,671","2,928","2,441","2,372","2,980","3,032","3,848","3,287","2,531",
,เฮโรอีน,0,0,3,1,0,3,1,10,5,2,2,
,เอ็กซ์ตาซี,0,0,0,0,0,0,0,1,0,0,0,
,กัญชาแห้ง,310,370,522,451,243,148,152,115,88,69,73,
,พืชกระท่อม,183,256,416,887,"1,155","1,274","1,267",832,998,974,443,
,เมทแอมเฟตามีน,564,864,"1,514","1,489","1,001",868,"1,424","1,920","2,553","2,108","1,879",
,ไอซ์,160,224,216,100,42,79,136,154,204,133,134,
,โคคาอีน (โคเคน),0,0,0,0,0,0,0,0,0,1,0,
,คีตามีน,0,0,0,0,0,0,0,0,0,0,0,
,โคเดอีน,0,0,0,0,0,0,0,0,0,0,0,
ตรัง,รวม,"1,891","4,807","5,657","6,215","2,765","2,200","2,764","3,696","4,165","2,837","2,294",
,เฮโรอีน,0,1,0,0,0,0,0,0,0,0,0,
,เอ็กซ์ตาซี,0,0,0,0,0,2,1,0,0,0,0,
,กัญชาแห้ง,141,189,217,456,204,59,39,74,55,90,77,
,พืชกระท่อม,243,293,412,891,"1,196","1,101",991,846,753,634,346,
,เมทแอมเฟตามีน,"1,236","4,012","4,933","4,799","1,321",987,"1,666","2,675","3,213","2,008","1,803",
,ไอซ์,271,312,95,69,44,51,67,100,144,105,68,
,โคคาอีน (โคเคน),0,0,0,0,0,0,0,0,0,0,0,
,คีตามีน,0,0,0,0,0,0,0,1,0,0,0,
,โคเดอีน,0,0,0,0,0,0,0,0,0,0,0,
พัทลุง,รวม,"2,390","3,255","3,769","3,494","2,032","1,954","2,598","2,592","2,591","2,619","2,400",
,เฮโรอีน,2,5,3,2,1,1,1,1,2,2,2,
,เอ็กซ์ตาซี,0,0,0,0,0,0,0,0,0,0,0,
,กัญชาแห้ง,119,244,331,437,182,131,107,107,76,108,88,
,พืชกระท่อม,119,333,323,740,833,"1,042",981,806,688,620,306,
,เมทแอมเฟตามีน,"1,881","2,245","2,836","2,132",905,685,"1,398","1,570","1,645","1,630","1,773",
